Published Odometry - x: 0, y: 0, yaw: 0, Linear Velocity: 0, Angular Velocity: 0
Published Odometry - x: 0.553708, y: -0.0206182, yaw: -0.0556516, Linear Velocity: 0.417862, Angular Velocity: -0.5
Published Odometry - x: 0.596751, y: -0.0230161, yaw: -0.00565162, Linear Velocity: 0.431101, Angular Velocity: 0.5
Published Odometry - x: 0.643893, y: -0.0232826, yaw: -0.0556516, Linear Velocity: 0.471422, Angular Velocity: -0.5
Published Odometry - x: 0.692214, y: -0.0259745, yaw: -0.00565162, Linear Velocity: 0.483966, Angular Velocity: 0.5
Published Odometry - x: 0.745277, y: -0.0262744, yaw: -0.0556516, Linear Velocity: 0.530632, Angular Velocity: -0.5
Published Odometry - x: 0.799377, y: -0.0292883, yaw: -0.00565162, Linear Velocity: 0.541843, Angular Velocity: 0.5
Published Odometry - x: 0.858988, y: -0.0296252, yaw: -0.0556516, Linear Velocity: 0.596118, Angular Velocity: -0.5
Published Odometry - x: 0.919413, y: -0.0329914, yaw: -0.00565162, Linear Velocity: 0.605183, Angular Velocity: 0.5
Published Odometry - x: 0.986274, y: -0.0333693, yaw: -0.0556516, Linear Velocity: 0.668624, Angular Velocity: -0.5
Published Odometry - x: 1.05362, y: -0.0371209, yaw: -0.00565162, Linear Velocity: 0.674468, Angular Velocity: 0.5
Published Odometry - x: 1.12851, y: -0.0375442, yaw: -0.0556516, Linear Velocity: 0.748998, Angular Velocity: -0.5
Published Odometry - x: 1.20342, y: -0.0417168, yaw: -0.00565162, Linear Velocity: 0.75017, Angular Velocity: 0.5
Published Odometry - x: 1.28723, y: -0.0421905, yaw: -0.0556516, Linear Velocity: 0.838127, Angular Velocity: -0.5
Published Odometry - x: 1.37037, y: -0.0468225, yaw: -0.00565162, Linear Velocity: 0.832756, Angular Velocity: 0.5
Published Odometry - x: 1.46408, y: -0.0473522, yaw: -0.0556516, Linear Velocity: 0.937095, Angular Velocity: -0.5
Published Odometry - x: 1.55621, y: -0.0524848, yaw: -0.00565162, Linear Velocity: 0.922758, Angular Velocity: 0.5
Published Odometry - x: 1.66093, y: -0.0530766, yaw: -0.0556516, Linear Velocity: 1.04716, Angular Velocity: -0.5
Published Odometry - x: 1.76284, y: -0.0587541, yaw: -0.00565162, Linear Velocity: 1.02071, Angular Velocity: 0.5
Published Odometry - x: 1.87981, y: -0.0594152, yaw: -0.0556516, Linear Velocity: 1.16975, Angular Velocity: -0.5
Published Odometry - x: 1.99235, y: -0.0656846, yaw: -0.00565162, Linear Velocity: 1.12712, Angular Velocity: 0.5
Published Odometry - x: 2.123, y: -0.0664229, yaw: -0.0556516, Linear Velocity: 1.3065, Angular Velocity: -0.5
Published Odometry - x: 2.24705, y: -0.0733338, yaw: -0.00565162, Linear Velocity: 1.24244, Angular Velocity: 0.5
Published Odometry - x: 2.39298, y: -0.0741585, yaw: -0.0556516, Linear Velocity: 1.45935, Angular Velocity: -0.5
Published Odometry - x: 2.52949, y: -0.0817629, yaw: -0.00565162, Linear Velocity: 1.36713, Angular Velocity: 0.5
Published Odometry - x: 2.69254, y: -0.0826844, yaw: -0.0556516, Linear Velocity: 1.63054, Angular Velocity: -0.5
Published Odometry - x: 2.84246, y: -0.0910363, yaw: -0.00565162, Linear Velocity: 1.50153, Angular Velocity: 0.5
Published Odometry - x: 3.02473, y: -0.0920665, yaw: -0.0556516, Linear Velocity: 1.82273, Angular Velocity: -0.5
Published Odometry - x: 3.18906, y: -0.101221, yaw: -0.00565162, Linear Velocity: 1.64585, Angular Velocity: 0.5
Published Odometry - x: 3.38905, y: -0.102351, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 3.57264, y: -0.112579, yaw: -0.00565162, Linear Velocity: 1.83875, Angular Velocity: 0.5
Published Odometry - x: 3.77264, y: -0.113709, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 3.97233, y: -0.124834, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 4.17233, y: -0.125964, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 4.37202, y: -0.137089, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 4.57202, y: -0.138219, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 4.77171, y: -0.149344, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 4.9717, y: -0.150474, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 5.17139, y: -0.161599, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 5.37139, y: -0.162729, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 5.57108, y: -0.173854, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 5.77108, y: -0.174984, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 5.97077, y: -0.186108, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 6.17076, y: -0.187239, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 6.37045, y: -0.198363, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 6.57045, y: -0.199494, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 6.77014, y: -0.210618, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 6.97014, y: -0.211749, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 7.16983, y: -0.222873, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 7.36983, y: -0.224003, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 7.56952, y: -0.235128, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 7.76951, y: -0.236258, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 7.9692, y: -0.247383, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 8.1692, y: -0.248513, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 8.36889, y: -0.259638, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 8.56889, y: -0.260768, yaw: -0.0556516, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 8.76858, y: -0.271893, yaw: -0.00565162, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 8.96857, y: -0.273023, yaw: -0.0532776, Linear Velocity: 2, Angular Velocity: -0.476259
Published Odometry - x: 9.16829, y: -0.283674, yaw: -0.00327756, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 9.36829, y: -0.284329, yaw: -0.0452279, Linear Velocity: 2, Angular Velocity: -0.419504
Published Odometry - x: 9.56808, y: -0.293372, yaw: 0.00477207, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 9.76808, y: -0.292417, yaw: -0.0319638, Linear Velocity: 2, Angular Velocity: -0.367358
Published Odometry - x: 9.96798, y: -0.298809, yaw: 0.0180362, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 10.1679, y: -0.295202, yaw: -0.0146661, Linear Velocity: 2, Angular Velocity: -0.327023
Published Odometry - x: 10.3679, y: -0.298135, yaw: 0.0353339, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 10.5678, y: -0.29107, yaw: 0.00514554, Linear Velocity: 2, Angular Velocity: -0.301884
Published Odometry - x: 10.7678, y: -0.29004, yaw: 0.0551455, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 10.9675, y: -0.279017, yaw: 0.0256237, Linear Velocity: 2, Angular Velocity: -0.295218
Published Odometry - x: 11.1674, y: -0.273893, yaw: 0.0756237, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 11.3669, y: -0.258782, yaw: 0.0448659, Linear Velocity: 2, Angular Velocity: -0.307578
Published Odometry - x: 11.5667, y: -0.249812, yaw: 0.0948659, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 11.7658, y: -0.230868, yaw: 0.0610547, Linear Velocity: 2, Angular Velocity: -0.338112
Published Odometry - x: 11.9654, y: -0.218664, yaw: 0.111055, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 12.1642, y: -0.196499, yaw: 0.0726708, Linear Velocity: 2, Angular Velocity: -0.38384
Published Odometry - x: 12.3636, y: -0.181977, yaw: 0.122671, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 12.5621, y: -0.157505, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.439879
Published Odometry - x: 12.7615, y: -0.141784, yaw: 0.128683, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 12.9598, y: -0.116119, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 13.1592, y: -0.100398, yaw: 0.128683, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 13.3576, y: -0.0747329, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 13.557, y: -0.0590125, yaw: 0.128683, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 13.7553, y: -0.0333469, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 13.9547, y: -0.0176266, yaw: 0.128683, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 14.153, y: 0.008039, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 14.3524, y: 0.0237593, yaw: 0.128683, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 14.5508, y: 0.0494249, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 14.7501, y: 0.0651453, yaw: 0.128683, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 14.9485, y: 0.0908109, yaw: 0.0786829, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 15.1479, y: 0.106531, yaw: 0.125995, Linear Velocity: 2, Angular Velocity: 0.473121
Published Odometry - x: 15.3463, y: 0.131664, yaw: 0.075995, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 15.5457, y: 0.146848, yaw: 0.120105, Linear Velocity: 2, Angular Velocity: 0.441095
Published Odometry - x: 15.7443, y: 0.170811, yaw: 0.0701045, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 15.9438, y: 0.184821, yaw: 0.112153, Linear Velocity: 2, Angular Velocity: 0.420488
Published Odometry - x: 16.1425, y: 0.207204, yaw: 0.0621533, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 16.3421, y: 0.219627, yaw: 0.10339, Linear Velocity: 2, Angular Velocity: 0.412366
Published Odometry - x: 16.5411, y: 0.240268, yaw: 0.0533898, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 16.7408, y: 0.250941, yaw: 0.0949269, Linear Velocity: 2, Angular Velocity: 0.415371
Published Odometry - x: 16.9399, y: 0.269898, yaw: 0.0449269, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 17.1397, y: 0.27888, yaw: 0.0876995, Linear Velocity: 2, Angular Velocity: 0.427725
Published Odometry - x: 17.3389, y: 0.296398, yaw: 0.0376995, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 17.5388, y: 0.303936, yaw: 0.0824099, Linear Velocity: 2, Angular Velocity: 0.447104
Published Odometry - x: 17.7381, y: 0.320399, yaw: 0.0324099, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 17.938, y: 0.32688, yaw: 0.0794796, Linear Velocity: 2, Angular Velocity: 0.470697
Published Odometry - x: 18.1373, y: 0.342759, yaw: 0.0294796, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 18.3373, y: 0.348654, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.496184
Published Odometry - x: 18.5366, y: 0.364457, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 18.7366, y: 0.370276, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 18.9359, y: 0.386079, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 19.1358, y: 0.391898, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 19.3352, y: 0.407701, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 19.5351, y: 0.41352, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 19.7345, y: 0.429323, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 19.9344, y: 0.435142, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 20.1338, y: 0.450945, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 20.3337, y: 0.456764, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 20.5331, y: 0.472567, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 20.733, y: 0.478385, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 20.9324, y: 0.494189, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 21.1323, y: 0.500007, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 21.3317, y: 0.51581, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 21.5316, y: 0.521629, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 21.731, y: 0.537432, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 21.9309, y: 0.543251, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 22.1302, y: 0.559054, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 22.3302, y: 0.564873, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 22.5295, y: 0.580676, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 22.7295, y: 0.586495, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 22.9288, y: 0.602298, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 23.1287, y: 0.608117, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 23.3281, y: 0.62392, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 23.528, y: 0.629739, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 23.7274, y: 0.645542, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 23.9273, y: 0.651361, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 24.1267, y: 0.667164, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 24.3266, y: 0.672982, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 24.526, y: 0.688786, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 24.7259, y: 0.694604, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 24.9253, y: 0.710407, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 25.1252, y: 0.716226, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 25.3246, y: 0.732029, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 25.5245, y: 0.737848, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 25.7239, y: 0.753651, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 25.9238, y: 0.75947, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 26.1231, y: 0.775273, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 26.3231, y: 0.781092, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 26.5224, y: 0.796895, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 26.7224, y: 0.802714, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 26.9217, y: 0.818517, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 27.1216, y: 0.824336, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 27.321, y: 0.840139, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 27.5209, y: 0.845957, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 27.7203, y: 0.861761, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 27.9202, y: 0.867579, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 28.1196, y: 0.883382, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 28.3195, y: 0.889201, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 28.5189, y: 0.905004, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 28.7188, y: 0.910823, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 28.9182, y: 0.926626, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 29.1181, y: 0.932445, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 29.3175, y: 0.948248, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 29.5174, y: 0.954067, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 29.7168, y: 0.96987, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 29.9167, y: 0.975689, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 30.116, y: 0.991492, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 30.316, y: 0.997311, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 30.5153, y: 1.01311, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 30.7153, y: 1.01893, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 30.9146, y: 1.03474, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 31.1145, y: 1.04055, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 31.3139, y: 1.05636, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 31.5138, y: 1.06218, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 31.7132, y: 1.07798, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 31.9131, y: 1.0838, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 32.1125, y: 1.0996, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 32.3124, y: 1.10542, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 32.5118, y: 1.12122, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 32.7117, y: 1.12704, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 32.9111, y: 1.14285, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 33.111, y: 1.14866, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 33.3104, y: 1.16447, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 33.5103, y: 1.17029, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 33.7097, y: 1.18609, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 33.9096, y: 1.19191, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
Published Odometry - x: 34.1089, y: 1.20771, yaw: 0.029098, Linear Velocity: 2, Angular Velocity: -0.5
Published Odometry - x: 34.3089, y: 1.21353, yaw: 0.079098, Linear Velocity: 2, Angular Velocity: 0.5
